#scan;iMeasureCycle=1;iMux=0;time=0.133;N=482;LocalTime=31/10/2023 16:50:26;;;;;|IDrain|, |IGate| (A);
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;;;;
-46.5;-7.26E-10;5.185637;0.1000001;1.81E-11;5.185637;;;;;1.81E-11;7.26E-10
-46.0001;-7.05E-10;5.395402;0.1000003;2.52E-11;5.395402;;;;;2.52E-11;7.05E-10
-45.5;-6.83E-10;5.571943;0.1;4.45E-11;5.571943;;;;;4.45E-11;6.83E-10
-45.0001;-6.64E-10;5.748478;0.1000001;7.28E-11;5.748478;;;;;7.28E-11;6.64E-10
-44.5;-6.27E-10;5.924993;0.1000001;1.09E-10;5.924993;;;;;1.09E-10;6.27E-10
-44.0001;-6.10E-10;6.101392;0.1000001;1.80E-10;6.101392;;;;;1.8E-10;6.1E-10
-43.5;-5.88E-10;6.277944;0.1;2.67E-10;6.277944;;;;;2.67E-10;5.88E-10
-43;-5.58E-10;6.456816;0.1;4.17E-10;6.456816;;;;;4.17E-10;5.58E-10
-42.5;-5.41E-10;6.633344;0.1000001;6.23E-10;6.633344;;;;;6.23E-10;5.41E-10
-42;-5.24E-10;6.809691;0.0999998;9.00E-10;6.809691;;;;;9E-10;5.24E-10
-41.5001;-5.08E-10;6.98802;0.0999999;1.35E-09;6.98802;;;;;1.35E-09;5.08E-10
-41.0001;-4.87E-10;7.164312;0.1000003;1.85E-09;7.164312;;;;;1.85E-09;4.87E-10
-40.5;-4.81E-10;7.359821;0.0999998;2.50E-09;7.359821;;;;;2.5E-09;4.81E-10
-40;-4.55E-10;7.536321;0.1000002;3.35E-09;7.536321;;;;;3.35E-09;4.55E-10
-39.5;-4.45E-10;7.712689;0.1;4.30E-09;7.712689;;;;;4.3E-09;4.45E-10
-39;-4.23E-10;7.927625;0.1000003;5.53E-09;7.927625;;;;;5.53E-09;4.23E-10
-38.5;-4.00E-10;8.103965;0.1000006;6.92E-09;8.103965;;;;;6.92E-09;4E-10
-38.0001;-3.82E-10;8.252845;0.1000001;8.78E-09;8.252845;;;;;8.78E-09;3.82E-10
-37.5001;-3.40E-10;8.426881;0.1000002;1.09E-08;8.426881;;;;;1.09E-08;3.4E-10
-37;-3.37E-10;8.577078;0.1000005;1.34E-08;8.577078;;;;;1.34E-08;3.37E-10
-36.5001;-3.25E-10;8.727143;0.1000001;1.64E-08;8.727143;;;;;1.64E-08;3.25E-10
-36;-3.19E-10;8.902591;0.1000003;1.97E-08;8.902591;;;;;1.97E-08;3.19E-10
-35.5001;-2.87E-10;9.052672;0.0999997;2.38E-08;9.052672;;;;;2.38E-08;2.87E-10
-35.0001;-2.55E-10;9.202645;0.1000007;2.84E-08;9.202645;;;;;2.84E-08;2.55E-10
-34.5001;-2.01E-10;9.382042;0.1000001;3.31E-08;9.382042;;;;;3.31E-08;2.01E-10
-34.0001;-1.53E-10;9.532163;0.1000003;3.84E-08;9.532163;;;;;3.84E-08;1.53E-10
-33.5001;-8.44E-11;9.682206;0.1000006;4.47E-08;9.682206;;;;;4.47E-08;8.44E-11
-33;-2.19E-10;9.832283;0.1000009;5.15E-08;9.832283;;;;;5.15E-08;2.19E-10
-32.5001;-1.98E-10;9.99634;0.1000015;5.86E-08;9.99634;;;;;5.86E-08;1.98E-10
-32.0001;-1.62E-10;10.146393;0.1000009;6.67E-08;10.146393;;;;;6.67E-08;1.62E-10
-31.5;-1.77E-10;10.296575;0.1000001;7.57E-08;10.296575;;;;;7.57E-08;1.77E-10
-31.0001;-1.67E-10;10.446593;0.1000012;8.50E-08;10.446593;;;;;0.000000085;1.67E-10
-30.5;-1.41E-10;10.597321;0.1000027;9.52E-08;10.597321;;;;;9.52E-08;1.41E-10
-30;-1.24E-10;10.753218;0.1;1.06E-07;10.753218;;;;;0.000000106;1.24E-10
-29.5001;-1.09E-10;10.91532;0.0999999;1.17E-07;10.91532;;;;;0.000000117;1.09E-10
-29.0001;-1.18E-10;11.065375;0.1;1.30E-07;11.065375;;;;;0.00000013;1.18E-10
-28.5001;-8.26E-11;11.21537;0.0999999;1.43E-07;11.21537;;;;;0.000000143;8.26E-11
-28;-8.45E-11;11.401676;0.1;1.57E-07;11.401676;;;;;0.000000157;8.45E-11
-27.5001;-6.05E-11;11.551717;0.1000001;1.71E-07;11.551717;;;;;0.000000171;6.05E-11
-27;-3.92E-11;11.701744;0.1;1.86E-07;11.701744;;;;;0.000000186;3.92E-11
-26.5;-7.19E-11;11.886564;0.1000001;2.02E-07;11.886564;;;;;0.000000202;7.19E-11
-26;-3.64E-11;12.036639;0.0999999;2.19E-07;12.036639;;;;;0.000000219;3.64E-11
-25.5;1.29E-11;12.186615;0.1;2.36E-07;12.186615;;;;;0.000000236;1.29E-11
-25;2.57E-11;12.336598;0.1;2.54E-07;12.336598;;;;;0.000000254;2.57E-11
-24.5001;-5.32E-11;12.503649;0.1;2.72E-07;12.503649;;;;;0.000000272;5.32E-11
-24;2.78E-11;12.653648;0.1;2.91E-07;12.653648;;;;;0.000000291;2.78E-11
-23.5001;-3.63E-11;12.803679;0.0999999;3.11E-07;12.803679;;;;;0.000000311;3.63E-11
-23;-1.95E-11;12.953611;0.1;3.31E-07;12.953611;;;;;0.000000331;1.95E-11
-22.5001;-2.50E-11;13.103595;0.1000001;3.51E-07;13.103595;;;;;0.000000351;2.5E-11
-22;-1.16E-11;13.253631;0.1;3.73E-07;13.253631;;;;;0.000000373;1.16E-11
-21.5001;-5.48E-12;13.418536;0.1000001;3.94E-07;13.418536;;;;;0.000000394;5.48E-12
-21.0001;5.82E-12;13.568368;0.1000001;4.16E-07;13.568368;;;;;0.000000416;5.82E-12
-20.5001;3.68E-11;13.718239;0.1000001;4.39E-07;13.718239;;;;;0.000000439;3.68E-11
-20;2.84E-11;13.902777;0.1000003;4.61E-07;13.902777;;;;;0.000000461;2.84E-11
-19.5001;2.00E-11;14.052694;0.1;4.84E-07;14.052694;;;;;0.000000484;2E-11
-19.0001;3.41E-11;14.202497;0.1000001;5.09E-07;14.202497;;;;;0.000000509;3.41E-11
-18.5001;1.03E-10;14.352472;0.1;5.33E-07;14.352472;;;;;0.000000533;1.03E-10
-18;8.16E-11;14.507495;0.1;5.57E-07;14.507495;;;;;0.000000557;8.16E-11
-17.5;9.03E-11;14.657292;0.1;5.82E-07;14.657292;;;;;0.000000582;9.03E-11
-17.0001;5.89E-11;14.807174;0.1000001;6.08E-07;14.807174;;;;;0.000000608;5.89E-11
-16.5001;5.88E-11;14.957055;0.1;6.33E-07;14.957055;;;;;0.000000633;5.88E-11
-16.0001;9.49E-11;15.108508;0.1;6.59E-07;15.108508;;;;;0.000000659;9.49E-11
-15.5;8.56E-11;15.258455;0.1;6.86E-07;15.258455;;;;;0.000000686;8.56E-11
-15;8.19E-11;15.423306;0.1000001;7.12E-07;15.423306;;;;;0.000000712;8.19E-11
-14.5;8.94E-11;15.573116;0.0999999;7.40E-07;15.573116;;;;;0.00000074;8.94E-11
-14.0001;1.02E-10;15.722919;0.1;7.66E-07;15.722919;;;;;0.000000766;1.02E-10
-13.5001;1.27E-10;15.894769;0.1000001;7.94E-07;15.894769;;;;;0.000000794;1.27E-10
-13;1.19E-10;16.044625;0.1;8.21E-07;16.044625;;;;;0.000000821;1.19E-10
-12.5;1.32E-10;16.194364;0.1000002;8.50E-07;16.194364;;;;;0.00000085;1.32E-10
-12.0001;1.76E-10;16.344144;0.1;8.78E-07;16.344144;;;;;0.000000878;1.76E-10
-11.5;1.56E-10;16.512572;0.0999999;9.07E-07;16.512572;;;;;0.000000907;1.56E-10
-11;2.15E-10;16.662368;0.1;9.35E-07;16.662368;;;;;0.000000935;2.15E-10
-10.5001;1.21E-10;16.812276;0.1;9.64E-07;16.812276;;;;;0.000000964;1.21E-10
-10;1.20E-10;16.962192;0.0999999;9.94E-07;16.962192;;;;;0.000000994;1.2E-10
-9.5001;1.77E-10;17.114452;0.0999998;1.02E-06;17.114452;;;;;0.00000102;1.77E-10
-9;1.36E-10;17.267687;0.1000002;1.05E-06;17.267687;;;;;0.00000105;1.36E-10
-8.5001;1.28E-10;17.42898;0.0999998;1.08E-06;17.42898;;;;;0.00000108;1.28E-10
-8;1.53E-10;17.578897;0.1;1.11E-06;17.578897;;;;;0.00000111;1.53E-10
-7.5;1.75E-10;17.728773;0.0999999;1.14E-06;17.728773;;;;;0.00000114;1.75E-10
-7.0001;1.82E-10;17.91331;0.1000001;1.17E-06;17.91331;;;;;0.00000117;1.82E-10
-6.5001;1.85E-10;18.063441;0.1;1.20E-06;18.063441;;;;;0.0000012;1.85E-10
-6.0001;1.63E-10;18.21326;0.1000001;1.23E-06;18.21326;;;;;0.00000123;1.63E-10
-5.5001;1.82E-10;18.363286;0.0999999;1.27E-06;18.363286;;;;;0.00000127;1.82E-10
-5;1.94E-10;18.518436;0.0999998;1.30E-06;18.518436;;;;;0.0000013;1.94E-10
-4.5;2.33E-10;18.668331;0.0999999;1.33E-06;18.668331;;;;;0.00000133;2.33E-10
-4;1.79E-10;18.81821;0.1;1.36E-06;18.81821;;;;;0.00000136;1.79E-10
-3.5001;1.95E-10;18.968068;0.1000002;1.39E-06;18.968068;;;;;0.00000139;1.95E-10
-3;1.92E-10;19.11961;0.0999999;1.42E-06;19.11961;;;;;0.00000142;1.92E-10
-2.5001;1.80E-10;19.269525;0.0999999;1.45E-06;19.269525;;;;;0.00000145;1.8E-10
-2;1.93E-10;19.434552;0.1000002;1.49E-06;19.434552;;;;;0.00000149;1.93E-10
-1.5001;2.04E-10;19.584426;0.1000001;1.52E-06;19.584426;;;;;0.00000152;2.04E-10
-1;1.81E-10;19.734219;0.0999999;1.55E-06;19.734219;;;;;0.00000155;1.81E-10
-0.5;1.77E-10;19.919197;0.0999999;1.58E-06;19.919197;;;;;0.00000158;1.77E-10
0;1.79E-10;20.069118;0.0999999;1.61E-06;20.069118;;;;;0.00000161;1.79E-10
0.5;1.80E-10;20.218927;0.1;1.65E-06;20.218927;;;;;0.00000165;1.8E-10
1;1.90E-10;20.386722;0.0999998;1.68E-06;20.386722;;;;;0.00000168;1.9E-10
1.5;2.02E-10;20.542963;0.0999999;1.71E-06;20.542963;;;;;0.00000171;2.02E-10
2;2.17E-10;20.692813;0.1000002;1.74E-06;20.692813;;;;;0.00000174;2.17E-10
2.5;2.15E-10;20.842595;0.1;1.78E-06;20.842595;;;;;0.00000178;2.15E-10
2.9999;2.14E-10;20.992455;0.1000002;1.81E-06;20.992455;;;;;0.00000181;2.14E-10
3.5;2.08E-10;21.142294;0.1000001;1.84E-06;21.142294;;;;;0.00000184;2.08E-10
4;2.20E-10;21.292117;0.1000001;1.87E-06;21.292117;;;;;0.00000187;2.2E-10
4.5;2.53E-10;21.442013;0.1;1.91E-06;21.442013;;;;;0.00000191;2.53E-10
5;2.40E-10;21.591869;0.0999999;1.94E-06;21.591869;;;;;0.00000194;2.4E-10
5.5;2.37E-10;21.74173;0.1;1.97E-06;21.74173;;;;;0.00000197;2.37E-10
6;2.56E-10;21.92977;0.1;2.00E-06;21.92977;;;;;0.000002;2.56E-10
6.4999;2.58E-10;22.079615;0.1000001;2.04E-06;22.079615;;;;;0.00000204;2.58E-10
7;2.45E-10;22.229412;0.0999999;2.07E-06;22.229412;;;;;0.00000207;2.45E-10
7.4999;2.52E-10;22.415231;0.1000001;2.10E-06;22.415231;;;;;0.0000021;2.52E-10
7.9999;2.36E-10;22.565209;0.0999998;2.14E-06;22.565209;;;;;0.00000214;2.36E-10
8.5;2.43E-10;22.715055;0.1;2.17E-06;22.715055;;;;;0.00000217;2.43E-10
9;2.71E-10;22.86485;0.1;2.20E-06;22.86485;;;;;0.0000022;2.71E-10
9.4999;2.46E-10;23.030144;0.0999998;2.24E-06;23.030144;;;;;0.00000224;2.46E-10
10;2.27E-10;23.179896;0.0999997;2.27E-06;23.179896;;;;;0.00000227;2.27E-10
10.5;2.65E-10;23.329754;0.1;2.30E-06;23.329754;;;;;0.0000023;2.65E-10
10.9999;2.70E-10;23.479597;0.0999999;2.34E-06;23.479597;;;;;0.00000234;2.7E-10
11.5;3.48E-10;23.629665;0.0999999;2.37E-06;23.629665;;;;;0.00000237;3.48E-10
12;2.64E-10;23.779499;0.1000001;2.40E-06;23.779499;;;;;0.0000024;2.64E-10
12.4999;2.59E-10;23.946774;0.1000002;2.44E-06;23.946774;;;;;0.00000244;2.59E-10
13;2.86E-10;24.096587;0.1;2.47E-06;24.096587;;;;;0.00000247;2.86E-10
13.4999;3.07E-10;24.246452;0.1000001;2.50E-06;24.246452;;;;;0.0000025;3.07E-10
13.9999;2.52E-10;24.427518;0.1000001;2.54E-06;24.427518;;;;;0.00000254;2.52E-10
14.5;2.66E-10;24.577494;0.0999999;2.57E-06;24.577494;;;;;0.00000257;2.66E-10
15;3.13E-10;24.727352;0.0999999;2.60E-06;24.727352;;;;;0.0000026;3.13E-10
15.4999;2.70E-10;24.877233;0.0999999;2.64E-06;24.877233;;;;;0.00000264;2.7E-10
16;2.66E-10;25.035214;0.0999997;2.67E-06;25.035214;;;;;0.00000267;2.66E-10
16.5;2.85E-10;25.185056;0.0999998;2.70E-06;25.185056;;;;;0.0000027;2.85E-10
16.9999;2.92E-10;25.334962;0.0999998;2.74E-06;25.334962;;;;;0.00000274;2.92E-10
17.5;2.97E-10;25.484819;0.0999999;2.77E-06;25.484819;;;;;0.00000277;2.97E-10
17.9999;3.06E-10;25.634896;0.1000001;2.80E-06;25.634896;;;;;0.0000028;3.06E-10
18.5;3.03E-10;25.784751;0.0999999;2.84E-06;25.784751;;;;;0.00000284;3.03E-10
19;2.93E-10;25.951667;0.0999998;2.87E-06;25.951667;;;;;0.00000287;2.93E-10
19.4999;3.09E-10;26.101562;0.1000001;2.90E-06;26.101562;;;;;0.0000029;3.09E-10
20;2.96E-10;26.251373;0.1;2.94E-06;26.251373;;;;;0.00000294;2.96E-10
20.4999;3.04E-10;26.436366;0.0999998;2.97E-06;26.436366;;;;;0.00000297;3.04E-10
21;3.20E-10;26.586304;0.1;3.00E-06;26.586304;;;;;0.000003;3.2E-10
21.5;3.46E-10;26.736298;0.0999999;3.04E-06;26.736298;;;;;0.00000304;3.46E-10
22;3.22E-10;26.910923;0.1000001;3.07E-06;26.910923;;;;;0.00000307;3.22E-10
22.4999;3.33E-10;27.061016;0.1000001;3.10E-06;27.061016;;;;;0.0000031;3.33E-10
23;3.14E-10;27.210979;0.1000001;3.14E-06;27.210979;;;;;0.00000314;3.14E-10
23.5;3.36E-10;27.361017;0.0999999;3.17E-06;27.361017;;;;;0.00000317;3.36E-10
24;3.80E-10;27.511032;0.0999999;3.20E-06;27.511032;;;;;0.0000032;3.8E-10
24.4999;3.45E-10;27.661114;0.1;3.24E-06;27.661114;;;;;0.00000324;3.45E-10
25;3.48E-10;27.81111;0.1000001;3.27E-06;27.81111;;;;;0.00000327;3.48E-10
25.4999;3.43E-10;27.961203;0.0999999;3.30E-06;27.961203;;;;;0.0000033;3.43E-10
25.9999;3.55E-10;28.111288;0.0999999;3.34E-06;28.111288;;;;;0.00000334;3.55E-10
26.4999;3.45E-10;28.261284;0.1;3.37E-06;28.261284;;;;;0.00000337;3.45E-10
26.9999;3.45E-10;28.447836;0.1000001;3.40E-06;28.447836;;;;;0.0000034;3.45E-10
27.4999;3.64E-10;28.598036;0.1;3.44E-06;28.598036;;;;;0.00000344;3.64E-10
28;3.75E-10;28.748;0.1;3.47E-06;28.748;;;;;0.00000347;3.75E-10
28.4999;3.71E-10;28.927557;0.0999998;3.50E-06;28.927557;;;;;0.0000035;3.71E-10
29;3.83E-10;29.077636;0.1000001;3.54E-06;29.077636;;;;;0.00000354;3.83E-10
29.4999;3.73E-10;29.227659;0.0999998;3.57E-06;29.227659;;;;;0.00000357;3.73E-10
29.9999;3.81E-10;29.377711;0.0999999;3.60E-06;29.377711;;;;;0.0000036;3.81E-10
30.4999;3.94E-10;29.547855;0.0999998;3.64E-06;29.547855;;;;;0.00000364;3.94E-10
31;4.06E-10;29.697943;0.1;3.67E-06;29.697943;;;;;0.00000367;4.06E-10
31.4999;3.75E-10;29.848006;0.0999998;3.71E-06;29.848006;;;;;0.00000371;3.75E-10
31.9999;3.78E-10;29.99809;0.1;3.74E-06;29.99809;;;;;0.00000374;3.78E-10
32.4999;3.86E-10;30.149753;0.0999999;3.77E-06;30.149753;;;;;0.00000377;3.86E-10
33;4.07E-10;30.299901;0.1000001;3.81E-06;30.299901;;;;;0.00000381;4.07E-10
33.5;4.10E-10;30.464087;0.1000001;3.84E-06;30.464087;;;;;0.00000384;4.1E-10
34;4.06E-10;30.614229;0.1000001;3.87E-06;30.614229;;;;;0.00000387;4.06E-10
34.5;4.18E-10;30.764244;0.0999996;3.91E-06;30.764244;;;;;0.00000391;4.18E-10
34.9999;4.11E-10;30.953494;0.1;3.94E-06;30.953494;;;;;0.00000394;4.11E-10
35.4999;4.16E-10;31.103655;0.0999998;3.97E-06;31.103655;;;;;0.00000397;4.16E-10
35.9999;4.31E-10;31.253787;0.0999999;4.01E-06;31.253787;;;;;0.00000401;4.31E-10
36.5;4.32E-10;31.438252;0.1000001;4.04E-06;31.438252;;;;;0.00000404;4.32E-10
37;4.50E-10;31.588366;0.0999999;4.07E-06;31.588366;;;;;0.00000407;4.5E-10
37.5;4.68E-10;31.738435;0.1000001;4.11E-06;31.738435;;;;;0.00000411;4.68E-10
38;4.44E-10;31.888539;0.1;4.14E-06;31.888539;;;;;0.00000414;4.44E-10
38.5;4.63E-10;32.054141;0.0999999;4.17E-06;32.054141;;;;;0.00000417;4.63E-10
39;4.52E-10;32.204304;0.1;4.21E-06;32.204304;;;;;0.00000421;4.52E-10
39.5;4.49E-10;32.354492;0.1;4.24E-06;32.354492;;;;;0.00000424;4.49E-10
39.9999;4.58E-10;32.504709;0.1000001;4.27E-06;32.504709;;;;;0.00000427;4.58E-10
40.5001;4.62E-10;32.655297;0.1;4.31E-06;32.655297;;;;;0.00000431;4.62E-10
40.9999;4.76E-10;32.80557;0.1000001;4.34E-06;32.80557;;;;;0.00000434;4.76E-10
41.4999;4.88E-10;32.971101;0.1;4.37E-06;32.971101;;;;;0.00000437;4.88E-10
42;4.80E-10;33.121275;0.1000001;4.41E-06;33.121275;;;;;0.00000441;4.8E-10
42.5;4.93E-10;33.271316;0.1000001;4.44E-06;33.271316;;;;;0.00000444;4.93E-10
42.9999;4.90E-10;33.455377;0.1000001;4.47E-06;33.455377;;;;;0.00000447;4.9E-10
43.5;4.76E-10;33.605547;0.1;4.51E-06;33.605547;;;;;0.00000451;4.76E-10
43.9999;4.82E-10;33.755702;0.1;4.54E-06;33.755702;;;;;0.00000454;4.82E-10
44.4999;4.91E-10;33.944657;0.1000001;4.57E-06;33.944657;;;;;0.00000457;4.91E-10
45;4.89E-10;34.094887;0.1;4.60E-06;34.094887;;;;;0.0000046;4.89E-10
45.4999;5.03E-10;34.245032;0.0999999;4.64E-06;34.245032;;;;;0.00000464;5.03E-10
45.9999;5.04E-10;34.395274;0.1000002;4.67E-06;34.395274;;;;;0.00000467;5.04E-10
46.4999;5.10E-10;34.560782;0.0999999;4.70E-06;34.560782;;;;;0.0000047;5.1E-10
46.9999;5.50E-10;34.711043;0.1000001;4.74E-06;34.711043;;;;;0.00000474;5.5E-10
47.4999;5.61E-10;34.861243;0.0999999;4.77E-06;34.861243;;;;;0.00000477;5.61E-10
48;5.70E-10;35.011435;0.1000001;4.80E-06;35.011435;;;;;0.0000048;5.7E-10
48.4999;6.02E-10;35.161736;0.0999999;4.84E-06;35.161736;;;;;0.00000484;6.02E-10
49;6.66E-10;35.312157;0.0999999;4.87E-06;35.312157;;;;;0.00000487;6.66E-10
49.4999;7.55E-10;35.472641;0.0999999;4.90E-06;35.472641;;;;;0.0000049;7.55E-10
49.9999;8.48E-10;35.622846;0.1;4.94E-06;35.622846;;;;;0.00000494;8.48E-10
50.5;9.35E-10;35.773241;0.1000002;4.97E-06;35.773241;;;;;0.00000497;9.35E-10
51;9.36E-10;35.951855;0.1000001;5.00E-06;35.951855;;;;;0.000005;9.36E-10
51.5;9.35E-10;36.102082;0.1;5.04E-06;36.102082;;;;;0.00000504;9.35E-10
52;1.01E-09;36.252419;0.1000001;5.07E-06;36.252419;;;;;0.00000507;1.01E-09
52.5;9.60E-10;36.402692;0.1000001;5.10E-06;36.402692;;;;;0.0000051;9.6E-10
53;8.45E-10;36.56556;0.1000001;5.14E-06;36.56556;;;;;0.00000514;8.45E-10
53.5;8.03E-10;36.71597;0.1;5.17E-06;36.71597;;;;;0.00000517;8.03E-10
54;7.70E-10;36.866282;0.0999999;5.20E-06;36.866282;;;;;0.0000052;7.7E-10
54.5;7.31E-10;37.016529;0.1000003;5.24E-06;37.016529;;;;;0.00000524;7.31E-10
54.9999;7.11E-10;37.167687;0.1;5.27E-06;37.167687;;;;;0.00000527;7.11E-10
55.5;7.04E-10;37.318105;0.1;5.31E-06;37.318105;;;;;0.00000531;7.04E-10
56;7.07E-10;37.482399;0.1;5.34E-06;37.482399;;;;;0.00000534;7.07E-10
56.4999;7.05E-10;37.632679;0.1000001;5.37E-06;37.632679;;;;;0.00000537;7.05E-10
57;6.96E-10;37.782943;0.0999999;5.41E-06;37.782943;;;;;0.00000541;6.96E-10
57.5;6.92E-10;37.971072;0.1000001;5.44E-06;37.971072;;;;;0.00000544;6.92E-10
57.9999;7.06E-10;38.121497;0.0999998;5.47E-06;38.121497;;;;;0.00000547;7.06E-10
58.5;7.17E-10;38.271787;0.0999999;5.50E-06;38.271787;;;;;0.0000055;7.17E-10
58.9999;6.79E-10;38.451594;0.1000001;5.54E-06;38.451594;;;;;0.00000554;6.79E-10
59.4999;6.77E-10;38.602268;0.1000001;5.57E-06;38.602268;;;;;0.00000557;6.77E-10
60;6.81E-10;38.752623;0.1;5.60E-06;38.752623;;;;;0.0000056;6.81E-10
60;6.64E-10;38.874995;0.1000001;5.60E-06;38.874995;;;;;0.0000056;6.64E-10
59.4999;6.11E-10;39.025402;0.1;5.57E-06;39.025402;;;;;0.00000557;6.11E-10
58.9999;5.81E-10;39.175782;0.1;5.53E-06;39.175782;;;;;0.00000553;5.81E-10
58.4999;5.51E-10;39.326218;0.0999999;5.50E-06;39.326218;;;;;0.0000055;5.51E-10
58;5.26E-10;39.487525;0.1;5.46E-06;39.487525;;;;;0.00000546;5.26E-10
57.5;4.95E-10;39.637811;0.1;5.43E-06;39.637811;;;;;0.00000543;4.95E-10
57;4.75E-10;39.788206;0.1000001;5.40E-06;39.788206;;;;;0.0000054;4.75E-10
56.5;4.55E-10;39.976127;0.1;5.36E-06;39.976127;;;;;0.00000536;4.55E-10
55.9999;4.29E-10;40.126516;0.0999999;5.33E-06;40.126516;;;;;0.00000533;4.29E-10
55.5;4.18E-10;40.27679;0.1000001;5.29E-06;40.27679;;;;;0.00000529;4.18E-10
54.9999;4.00E-10;40.456801;0.1;5.26E-06;40.456801;;;;;0.00000526;4E-10
54.5;3.88E-10;40.60722;0.1;5.22E-06;40.60722;;;;;0.00000522;3.88E-10
54;3.72E-10;40.757497;0.0999999;5.19E-06;40.757497;;;;;0.00000519;3.72E-10
53.4999;3.53E-10;40.907782;0.1000001;5.15E-06;40.907782;;;;;0.00000515;3.53E-10
52.9999;3.42E-10;41.076845;0.1000001;5.12E-06;41.076845;;;;;0.00000512;3.42E-10
52.5;3.33E-10;41.227155;0.1;5.09E-06;41.227155;;;;;0.00000509;3.33E-10
52;3.21E-10;41.377379;0.0999998;5.05E-06;41.377379;;;;;0.00000505;3.21E-10
51.4999;3.17E-10;41.527672;0.0999999;5.02E-06;41.527672;;;;;0.00000502;3.17E-10
51;3.09E-10;41.678961;0.1000001;4.98E-06;41.678961;;;;;0.00000498;3.09E-10
50.5;2.90E-10;41.829275;0.1;4.95E-06;41.829275;;;;;0.00000495;2.9E-10
50;2.74E-10;41.993808;0.1000001;4.91E-06;41.993808;;;;;0.00000491;2.74E-10
49.4999;2.77E-10;42.14405;0.0999999;4.88E-06;42.14405;;;;;0.00000488;2.77E-10
48.9999;2.64E-10;42.294206;0.1;4.84E-06;42.294206;;;;;0.00000484;2.64E-10
48.5;2.57E-10;42.478346;0.1000001;4.81E-06;42.478346;;;;;0.00000481;2.57E-10
48;2.42E-10;42.628673;0.1;4.78E-06;42.628673;;;;;0.00000478;2.42E-10
47.5;2.34E-10;42.778922;0.1;4.74E-06;42.778922;;;;;0.00000474;2.34E-10
46.9999;2.12E-10;42.963278;0.0999999;4.71E-06;42.963278;;;;;0.00000471;2.12E-10
46.4999;1.98E-10;43.11351;0.1000001;4.67E-06;43.11351;;;;;0.00000467;1.98E-10
